"x","y"
54,109
31,63
38,77
80,161
15,31
72,145
25,51
7,15
100,201
99,199
6,13
76,153
7,15
63,127
33,67
70,141
12,25
66,133
92,185
8,17
71,143
76,153
65,131
91,183
49,99
6,13
22,45
40,81
91,183
85,171
62,125
46,93
30,61
7,15
10,21
68,137
53,107
3,7
65,131
5,11
8,17
36,73
83,167
93,187
93,187
70,141
44,89
13,27
83,167
26,53
37,75
86,173
98,197
19,39
38,77
27,55
100,201
49,99
83,167
78,157
72,145
67,135
96,193
93,187
38,77
8,17
97,195
28,57
95,191
14,29
12,25
70,141
49,99
80,161
8,17
69,139
96,193
62,125
100,201
32,65
82,165
10,21
24,49
68,137
78,157
56,113
69,139
98,197
62,125
45,91
13,27
74,149
80,161
69,139
15,31
52,105
100,201
35,71
22,45
97,195
28,57
33,67
69,139
8,17
39,79
36,73
75,151
57,115
66,133
1,3
15,31
31,63
100,201
88,177
34,69
86,173
29,59
48,97
80,161
38,77
44,89
19,39
37,75
7,15
1,3
87,175
66,133
37,75
4,9
98,197
26,53
47,95
55,111
2,5
44,89
33,67
59,119
51,103
92,185
25,51
38,77
90,181
64,129
25,51
8,17
55,111
79,159
39,79
68,137
66,133
12,25
40,81
34,69
94,189
68,137
42,85
98,197
27,55
66,133
95,191
50,101
83,167
93,187
99,199
41,83
80,161
84,169
18,37
53,107
20,41
78,157
94,189
61,123
72,145
54,109
100,201
15,31
24,49
89,179
11,23
55,111
59,119
43,87
40,81
76,153
13,27
91,183
63,127
5,11
86,173
64,129
44,89
94,189
51,103
94,189
82,165
68,137
87,175
64,129
73,147
12,25
23,47
33,67
71,143
37,75
77,155
55,111
61,123
69,139
13,27
84,169
35,71
67,135
100,201
25,51
38,77
9,19
26,53
88,177
62,125
20,41
89,179
9,19
54,109
27,55
4,9
75,151
19,39
34,69
92,185
26,53
27,55
60,121
7,15
20,41
9,19
50,101
26,53
48,97
12,25
65,131
54,109
78,157
2,5
49,99
51,103
13,27
73,147
43,87
73,147
77,155
52,105
43,87
76,153
13,27
71,143
56,113
60,121
71,143
2,5
19,39
10,21
6,13
19,39
36,73
34,69
39,79
99,199
42,85
76,153
72,145
3,7
16,33
22,45
82,165
12,25
5,11
38,77
6,13
10,21
35,71
70,141
46,93
12,25
7,15
92,185
4,9
84,169
23,47
83,167
85,171
50,101
56,113
46,93
70,141
23,47
79,159
58,117
60,121
28,57
96,193
11,23
43,87
87,175
50,101
32,65
23,47
64,129
10,21
42,85
28,57
20,41
16,33
52,105
99,199
95,191
2,5
13,27
2,5
92,185
100,201
40,81
58,117
5,11
27,55
17,35
23,47
42,85
41,83
40,81
33,67
37,75
65,131
73,147
13,27
3,7
10,21
93,187
58,117
87,175
49,99
30,61
61,123
52,105
97,195
6,13
22,45
77,155
17,35
37,75
40,81
15,31
71,143
12,25
62,125
71,143
11,23
31,63
55,111
38,77
43,87
61,123
57,115
28,57
55,111
96,193
36,73
6,13
91,183
41,83
97,195
73,147
55,111
36,73
65,131
62,125
2,5
27,55
22,45
60,121
75,151
94,189
46,93
81,163
19,39
56,113
82,165
95,191
74,149
3,7
61,123
82,165
12,25
3,7
20,41
52,105
82,165
59,119
2,5
64,129
89,179
34,69
70,141
87,175
66,133
24,49
51,103
69,139
48,97
7,15
39,79
10,21
99,199
16,33
28,57
98,197
52,105
24,49
66,133
34,69
50,101
22,45
94,189
1,3
10,21
36,73
60,121
53,107
55,111
12,25
84,169
100,201
89,179
58,117
99,199
25,51
54,109
28,57
53,107
81,163
19,39
71,143
16,33
74,149
61,123
98,197
15,31
71,143
36,73
36,73
94,189
16,33
42,85
1,3
51,103
99,199
26,53
67,135
55,111
48,97
36,73
5,11
45,91
5,11
78,157
48,97
87,175
12,25
21,43
79,159
14,29
61,123
39,79
13,27
14,29
99,199
92,185
8,17
96,193
39,79
61,123
94,189
84,169
62,125
37,75
20,41
72,145
32,65
57,115
24,49
51,103
4,9
76,153
59,119
66,133
12,25
98,197
92,185
91,183
44,89
94,189
72,145
72,145
72,145
5,11
1,3
25,51
98,197
91,183
9,19
73,147
36,73
99,199
56,113
34,69
50,101
22,45
17,35
17,35
15,31
2,5
81,163
34,69
73,147
23,47
86,173
35,71
42,85
12,25
92,185
32,65
6,13
50,101
84,169
61,123
25,51
83,167
2,5
70,141
72,145
46,93
77,155
58,117
42,85
40,81
60,121
11,23
1,3
82,165
89,179
99,199
86,173
66,133
31,63
70,141
47,95
67,135
38,77
61,123
31,63
28,57
1,3
53,107
35,71
14,29
50,101
28,57
68,137
42,85
79,159
61,123
83,167
22,45
4,9
14,29
68,137
5,11
65,131
79,159
31,63
29,59
89,179
31,63
66,133
24,49
88,177
65,131
29,59
57,115
41,83
12,25
59,119
78,157
67,135
50,101
65,131
81,163
69,139
95,191
28,57
2,5
28,57
33,67
76,153
1,3
2,5
11,23
57,115
51,103
44,89
51,103
43,87
73,147
49,99
85,171
88,177
95,191
24,49
97,195
32,65
50,101
35,71
93,187
16,33
10,21
48,97
74,149
4,9
44,89
7,15
93,187
43,87
48,97
32,65
72,145
1,3
50,101
2,5
100,201
58,117
5,11
21,43
17,35
88,177
91,183
69,139
68,137
45,91
48,97
51,103
47,95
92,185
16,33
65,131
83,167
72,145
77,155
33,67
18,37
92,185
83,167
84,169
62,125
96,193
100,201
62,125
93,187
51,103
15,31
66,133
19,39
91,183
22,45
41,83
39,79
59,119
99,199
57,115
15,31
68,137
25,51
59,119
16,33
85,171
87,175
45,91
88,177
35,71
29,59
88,177
13,27
80,161
83,167
74,149
91,183
68,137
56,113
94,189
93,187
80,161
49,99
4,9
14,29
43,87
51,103
82,165
61,123
22,45
63,127
29,59
87,175
69,139
6,13
52,105
48,97
31,63
27,55
75,151
83,167
34,69
58,117
30,61
11,23
7,15
33,67
30,61
45,91
31,63
3,7
33,67
75,151
49,99
94,189
2,5
11,23
81,163
96,193
74,149
22,45
68,137
21,43
86,173
29,59
23,47
49,99
91,183
89,179
52,105
39,79
27,55
85,171
49,99
65,131
95,191
85,171
65,131
70,141
95,191
8,17
39,79
82,165
26,53
18,37
54,109
49,99
85,171
38,77
1,3
70,141
31,63
46,93
26,53
7,15
78,157
56,113
90,181
43,87
49,99
10,21
2,5
5,11
78,157
57,115
67,135
81,163
46,93
10,21
31,63
13,27
94,189
70,141
87,175
31,63
90,181
13,27
66,133
68,137
52,105
34,69
53,107
12,25
12,25
75,151
54,109
33,67
52,105
73,147
75,151
47,95
98,197
60,121
40,81
13,27
20,41
92,185
27,55
97,195
27,55
40,81
69,139
41,83
25,51
47,95
19,39
88,177
40,81
52,105
33,67
38,77
92,185
6,13
11,23
72,145
16,33
58,117
74,149
95,191
52,105
89,179
50,101
39,79
17,35
66,133
91,183
68,137
2,5
68,137
30,61
3,7
69,139
76,153
86,173
76,153
92,185
62,125
83,167
32,65
99,199
19,39
20,41
6,13
38,77
76,153
70,141
11,23
2,5
34,69
32,65
99,199
38,77
1,3
93,187
94,189
62,125
27,55
10,21
56,113
75,151
27,55
3,7
18,37
66,133
91,183
83,167
86,173
4,9
38,77
60,121
6,13
30,61
34,69
76,153
97,195
93,187
78,157
64,129
61,123
47,95
52,105
50,101
16,33
65,131
63,127
13,27
35,71
39,79
96,193
90,181
21,43
47,95
7,15
14,29
28,57
40,81
26,53
76,153
56,113
100,201
45,91
93,187
58,117
59,119
94,189
49,99
44,89
60,121
63,127
100,201
84,169
2,5
26,53
79,159
30,61
26,53
39,79
45,91
85,171
81,163
79,159
14,29
71,143
98,197
59,119
91,183
66,133
78,157
47,95
13,27
45,91
48,97
55,111
34,69
82,165
39,79
78,157
65,131
44,89
76,153
39,79
81,163
19,39
97,195
88,177
27,55
70,141
6,13
64,129
36,73
79,159
54,109
20,41
86,173
5,11
4,9
80,161
85,171
54,109
25,51
94,189
9,19
42,85
83,167
75,151
12,25
24,49
62,125
81,163
62,125
90,181
21,43
97,195
66,133
55,111
27,55
34,69
22,45
59,119
19,39
69,139
54,109
92,185
27,55
17,35
95,191
7,15
3,7
12,25
65,131
2,5
100,201
17,35
46,93
98,197
77,155
83,167
46,93
55,111
46,93
64,129
14,29
85,171
30,61
9,19
45,91
30,61
42,85
42,85
25,51
14,29
62,125
3,7
79,159
27,55
15,31
41,83
6,13
88,177
84,169
37,75
59,119
2,5
70,141
21,43
52,105
88,177
2,5
2,5
4,9
78,157
22,45
45,91
99,199
22,45
98,197
98,197
46,93
69,139
3,7
69,139
94,189
49,99
99,199
61,123
30,61
56,113
93,187
72,145
22,45
44,89
74,149
26,53
25,51
58,117
96,193
27,55
23,47
47,95
1,3
55,111
74,149
51,103
38,77
26,53
76,153
18,37
23,47
82,165
17,35
54,109
15,31
26,53
56,113
86,173
80,161
18,37
54,109
90,181
99,199
67,135
10,21
42,85
33,67
40,81
88,177
83,167
3,7
41,83
85,171
40,81
54,109
16,33
29,59
42,85
90,181
83,167
99,199
1,3
86,173
30,61
36,73
89,179
23,47
18,37
11,23
51,103
64,129
97,195
42,85
71,143
55,111
86,173
24,49
79,159
45,91
77,155
78,157
53,107
5,11
89,179
68,137
66,133
42,85
17,35
57,115
98,197
57,115
68,137
20,41
75,151
73,147
92,185
8,17
98,197
91,183
90,181
26,53
31,63
15,31
19,39
43,87
27,55
1,3
97,195
64,129
49,99
100,201
86,173
18,37
30,61
49,99
43,87
51,103
44,89
66,133
48,97
100,201
30,61
76,153
72,145
63,127
13,27
18,37
24,49
72,145
46,93
100,201
74,149
26,53
34,69
43,87
8,17
68,137
91,183
20,41
6,13
58,117
41,83
18,37
18,37
96,193
28,57
25,51
97,195
29,59
60,121
90,181
26,53
21,43
13,27
59,119
53,107
4,9
23,47
13,27
30,61
32,65
27,55
95,191
34,69
36,73
45,91
57,115
53,107
45,91
37,75
96,193
77,155
86,173
97,195
94,189
19,39
11,23
81,163
75,151
91,183
85,171
36,73
66,133
80,161
39,79
13,27
41,83
9,19
6,13
12,25
16,33
59,119
45,91
59,119
89,179
95,191
2,5
58,117
38,77
66,133
16,33
16,33
42,85
62,125
53,107
22,45
97,195
9,19
67,135
44,89
54,109
54,109
34,69
35,71
60,121
64,129
43,87
23,47
78,157
26,53
41,83
75,151
72,145
4,9
80,161
69,139
71,143
50,101
41,83
63,127
56,113
85,171
100,201
89,179
53,107
56,113
90,181
54,109
39,79
1,3
75,151
83,167
74,149
49,99
33,67
33,67
24,49
65,131
79,159
44,89
78,157
39,79
9,19
34,69
84,169
10,21
67,135
6,13
28,57
80,161
32,65
24,49
41,83
12,25
41,83
86,173
19,39
13,27
69,139
51,103
44,89
29,59
61,123
32,65
89,179
55,111
66,133
38,77
25,51
41,83
99,199
49,99
85,171
14,29
87,175
61,123
71,143
61,123
72,145
89,179
37,75
57,115
45,91
78,157
47,95
11,23
41,83
56,113
62,125
81,163
72,145
99,199
15,31
14,29
98,197
83,167
89,179
36,73
68,137
43,87
9,19
59,119
82,165
10,21
77,155
7,15
23,47
32,65
25,51
58,117
38,77
90,181
39,79
93,187
75,151
99,199
55,111
54,109
2,5
81,163
98,197
91,183
69,139
27,55
9,19
44,89
6,13
58,117
90,181
26,53
58,117
92,185
90,181
7,15
3,7
56,113
41,83
6,13
45,91
73,147
60,121
65,131
86,173
37,75
53,107
2,5
42,85
6,13
65,131
38,77
2,5
36,73
65,131
83,167
68,137
25,51
76,153
82,165
72,145
95,191
77,155
53,107
74,149
93,187
36,73
74,149
81,163
87,175
27,55
49,99
11,23
67,135
60,121
45,91
8,17
52,105
58,117
68,137
95,191
41,83
31,63
74,149
72,145
85,171
75,151
78,157
34,69
39,79
45,91
59,119
22,45
90,181
54,109
3,7
1,3
44,89
42,85
56,113
17,35
3,7
62,125
95,191
94,189
4,9
37,75
55,111
94,189
43,87
62,125
77,155
45,91
58,117
18,37
94,189
96,193
80,161
74,149
100,201
65,131
52,105
66,133
5,11
35,71
5,11
34,69
82,165
90,181
83,167
50,101
45,91
2,5
97,195
68,137
65,131
23,47
87,175
57,115
35,71
72,145
15,31
6,13
37,75
20,41
49,99
4,9
96,193
36,73
21,43
77,155
77,155
63,127
87,175
31,63
6,13
36,73
68,137
98,197
95,191
69,139
3,7
44,89
35,71
88,177
84,169
7,15
95,191
36,73
57,115
7,15
75,151
50,101
15,31
26,53
91,183
61,123
37,75
83,167
17,35
12,25
31,63
28,57
61,123
33,67
46,93
22,45
74,149
17,35
53,107
77,155
22,45
100,201
65,131
67,135
89,179
37,75
87,175
36,73
1,3
60,121
97,195
12,25
51,103
78,157
65,131
83,167
52,105
61,123
42,85
99,199
7,15
11,23
23,47
10,21
24,49
28,57
86,173
97,195
89,179
28,57
28,57
92,185
13,27
9,19
82,165
58,117
5,11
2,5
75,151
90,181
48,97
72,145
59,119
78,157
65,131
73,147
2,5
21,43
97,195
19,39
75,151
2,5
86,173
79,159
48,97
56,113
22,45
25,51
43,87
24,49
21,43
82,165
86,173
29,59
27,55
56,113
74,149
62,125
15,31
7,15
90,181
55,111
81,163
86,173
43,87
64,129
8,17
57,115
75,151
30,61
92,185
28,57
13,27
71,143
68,137
67,135
64,129
40,81
60,121
45,91
38,77
31,63
67,135
87,175
66,133
86,173
56,113
67,135
100,201
37,75
65,131
52,105
87,175
8,17
95,191
82,165
7,15
49,99
62,125
96,193
78,157
29,59
78,157
63,127
76,153
84,169
60,121
81,163
27,55
96,193
87,175
55,111
47,95
33,67
19,39
50,101
78,157
61,123
86,173
2,5
32,65
44,89
3,7
100,201
27,55
50,101
28,57
51,103
72,145
53,107
17,35
23,47
69,139
36,73
20,41
83,167
69,139
16,33
22,45
94,189
76,153
89,179
96,193
85,171
35,71
73,147
94,189
92,185
9,19
87,175
6,13
63,127
7,15
11,23
27,55
37,75
95,191
71,143
52,105
82,165
29,59
3,7
79,159
91,183
26,53
7,15
15,31
51,103
75,151
52,105
3,7
29,59
68,137
7,15
81,163
45,91
95,191
49,99
71,143
15,31
29,59
30,61
10,21
83,167
28,57
50,101
28,57
65,131
44,89
62,125
83,167
87,175
83,167
100,201
32,65
46,93
82,165
40,81
8,17
74,149
30,61
47,95
41,83
51,103
37,75
32,65
29,59
27,55
14,29
38,77
41,83
31,63
94,189
16,33
49,99
15,31
53,107
40,81
96,193
47,95
4,9
78,157
67,135
17,35
29,59
81,163
79,159
12,25
67,135
4,9
11,23
24,49
90,181
74,149
19,39
11,23
100,201
41,83
99,199
64,129
63,127
2,5
82,165
41,83
29,59
68,137
20,41
51,103
68,137
66,133
22,45
81,163
29,59
3,7
47,95
1,3
67,135
49,99
47,95
19,39
33,67
96,193
93,187
37,75
35,71
4,9
61,123
50,101
28,57
2,5
4,9
55,111
15,31
93,187
33,67
49,99
55,111
62,125
98,197
16,33
61,123
9,19
66,133
79,159
76,153
83,167
70,141
37,75
2,5
5,11
29,59
15,31
46,93
10,21
56,113
92,185
25,51
10,21
59,119
76,153
91,183
89,179
1,3
28,57
55,111
85,171
18,37
78,157
22,45
3,7
2,5
66,133
7,15
49,99
77,155
43,87
35,71
82,165
49,99
74,149
29,59
44,89
90,181
26,53
27,55
6,13
100,201
55,111
64,129
99,199
75,151
86,173
41,83
32,65
37,75
16,33
21,43
25,51
88,177
35,71
45,91
37,75
90,181
97,195
66,133
5,11
11,23
15,31
13,27
43,87
23,47
57,115
29,59
18,37
33,67
49,99
17,35
12,25
81,163
20,41
99,199
98,197
64,129
71,143
83,167
59,119
21,43
50,101
51,103
39,79
57,115
40,81
37,75
6,13
42,85
31,63
100,201
63,127
50,101
86,173
96,193
22,45
12,25
45,91
52,105
82,165
66,133
70,141
88,177
50,101
4,9
46,93
63,127
34,69
73,147
16,33
43,87
62,125
77,155
21,43
42,85
36,73
50,101
66,133
85,171
16,33
75,151
88,177
84,169
42,85
41,83
74,149
84,169
97,195
88,177
37,75
83,167
42,85
65,131
88,177
76,153
70,141
46,93
18,37
11,23
9,19
45,91
40,81
50,101
38,77
2,5
50,101
42,85
53,107
1,3
65,131
91,183
68,137
49,99
35,71
34,69
25,51
82,165
76,153
64,129
38,77
60,121
66,133
78,157
41,83
6,13
52,105
43,87
13,27
61,123
88,177
89,179
9,19
72,145
40,81
46,93
49,99
74,149
70,141
65,131
11,23
68,137
46,93
91,183
29,59
18,37
29,59
32,65
57,115
51,103
28,57
84,169
26,53
74,149
20,41
36,73
35,71
97,195
51,103
61,123
62,125
29,59
41,83
51,103
23,47
44,89
2,5
99,199
17,35
25,51
61,123
59,119
73,147
55,111
84,169
73,147
56,113
23,47
87,175
56,113
93,187
99,199
40,81
13,27
13,27
15,31
19,39
53,107
51,103
40,81
56,113
99,199
28,57
80,161
62,125
99,199
95,191
87,175
95,191
10,21
81,163
6,13
45,91
81,163
22,45
95,191
10,21
95,191
99,199
70,141
47,95
6,13
69,139
51,103
94,189
20,41
36,73
75,151
65,131
16,33
1,3
66,133
93,187
99,199
63,127
3,7
27,55
44,89
87,175
29,59
76,153
37,75
58,117
30,61
38,77
69,139
11,23
83,167
91,183
32,65
92,185
29,59
63,127
30,61
3,7
71,143
36,73
5,11
81,163
58,117
48,97
24,49
11,23
47,95
12,25
96,193
16,33
89,179
91,183
23,47
51,103
72,145
5,11
84,169
32,65
38,77
10,21
26,53
61,123
58,117
17,35
99,199
49,99
97,195
26,53
89,179
61,123
16,33
56,113
73,147
60,121
53,107
60,121
25,51
11,23
85,171
45,91
13,27
59,119
92,185
5,11
41,83
48,97
92,185
73,147
97,195
85,171
41,83
7,15
10,21
31,63
16,33
20,41
53,107
36,73
88,177
46,93
66,133
58,117
61,123
51,103
54,109
50,101
47,95
78,157
9,19
90,181
84,169
55,111
18,37
69,139
87,175
29,59
89,179
33,67
99,199
65,131
92,185
24,49
42,85
22,45
15,31
6,13
72,145
9,19
40,81
91,183
40,81
9,19
98,197
15,31
60,121
2,5
42,85
26,53
50,101
22,45
4,9
50,101
35,71
69,139
64,129
53,107
18,37
34,69
21,43
99,199
76,153
5,11
42,85
47,95
68,137
74,149
26,53
1,3
82,165
91,183
6,13
84,169
9,19
98,197
71,143
6,13
34,69
76,153
37,75
49,99
15,31
84,169
69,139
64,129
79,159
17,35
70,141
27,55
49,99
62,125
9,19
38,77
84,169
75,151
73,147
56,113
12,25
24,49
76,153
99,199
23,47
24,49
92,185
69,139
83,167
62,125
66,133
8,17
12,25
16,33
95,191
29,59
62,125
81,163
54,109
91,183
49,99
92,185
28,57
58,117
61,123
49,99
14,29
62,125
51,103
41,83
3,7
54,109
19,39
34,69
46,93
76,153
10,21
3,7
91,183
35,71
16,33
22,45
88,177
34,69
61,123
77,155
57,115
22,45
85,171
73,147
35,71
43,87
53,107
91,183
30,61
27,55
6,13
6,13
93,187
28,57
69,139
72,145
74,149
57,115
98,197
22,45
78,157
5,11
61,123
77,155
88,177
82,165
74,149
26,53
38,77
12,25
65,131
35,71
89,179
68,137
59,119
74,149
54,109
23,47
19,39
18,37
7,15
38,77
74,149
52,105
26,53
92,185
16,33
10,21
57,115
29,59
51,103
17,35
36,73
80,161
18,37
77,155
89,179
99,199
99,199
10,21
24,49
24,49
69,139
99,199
18,37
27,55
39,79
96,193
18,37
31,63
7,15
34,69
15,31
86,173
94,189
90,181
27,55
89,179
49,99
21,43
35,71
71,143
72,145
76,153
18,37
63,127
97,195
86,173
41,83
92,185
21,43
55,111
52,105
22,45
33,67
30,61
52,105
94,189
78,157
31,63
29,59
21,43
30,61
30,61
77,155
94,189
28,57
79,159
26,53
84,169
63,127
37,75
8,17
5,11
59,119
100,201
10,21
69,139
39,79
63,127
5,11
34,69
6,13
86,173
10,21
67,135
94,189
52,105
13,27
75,151
89,179
17,35
86,173
5,11
48,97
67,135
67,135
94,189
98,197
84,169
3,7
8,17
4,9
64,129
39,79
83,167
84,169
64,129
84,169
23,47
77,155
32,65
1,3
87,175
30,61
68,137
35,71
28,57
32,65
86,173
56,113
48,97
46,93
61,123
61,123
38,77
33,67
54,109
28,57
65,131
69,139
33,67
56,113
32,65
94,189
32,65
48,97
6,13
70,141
30,61
36,73
58,117
24,49
58,117
34,69
29,59
95,191
91,183
2,5
73,147
93,187
42,85
97,195
75,151
17,35
95,191
45,91
77,155
83,167
67,135
51,103
68,137
46,93
75,151
74,149
88,177
43,87
62,125
2,5
83,167
84,169
34,69
78,157
54,109
40,81
19,39
60,121
49,99
73,147
94,189
12,25
87,175
22,45
59,119
36,73
94,189
36,73
9,19
3,7
17,35
32,65
50,101
6,13
94,189
7,15
45,91
96,193
27,55
73,147
53,107
77,155
18,37
91,183
75,151
31,63
99,199
9,19
99,199
83,167
8,17
81,163
57,115
54,109
56,113
77,155
88,177
33,67
20,41
95,191
10,21
41,83
64,129
74,149
34,69
19,39
44,89
82,165
62,125
52,105
54,109
71,143
61,123
22,45
74,149
58,117
7,15
8,17
56,113
99,199
78,157
37,75
2,5
57,115
71,143
66,133
56,113
20,41
4,9
29,59
6,13
46,93
13,27
71,143
5,11
67,135
80,161
82,165
47,95
57,115
18,37
88,177
88,177
10,21
15,31
4,9
31,63
61,123
79,159
49,99
37,75
15,31
65,131
54,109
58,117
52,105
98,197
22,45
1,3
59,119
85,171
61,123
32,65
26,53
2,5
33,67
85,171
94,189
82,165
3,7
4,9
80,161
6,13
50,101
13,27
88,177
73,147
60,121
55,111
57,115
72,145
72,145
73,147
99,199
30,61
20,41
65,131
34,69
10,21
28,57
15,31
29,59
32,65
65,131
99,199
39,79
14,29
49,99
27,55
41,83
48,97
32,65
25,51
44,89
30,61
61,123
60,121
36,73
57,115
32,65
80,161
34,69
61,123
81,163
25,51
85,171
17,35
85,171
62,125
64,129
27,55
11,23
68,137
93,187
27,55
85,171
27,55
58,117
61,123
42,85
14,29
14,29
20,41
58,117
23,47
54,109
33,67
34,69
96,193
25,51
38,77
9,19
58,117
81,163
89,179
23,47
88,177
20,41
32,65
54,109
59,119
61,123
56,113
6,13
85,171
41,83
58,117
65,131
92,185
3,7
78,157
81,163
28,57
60,121
23,47
7,15
85,171
44,89
48,97
48,97
13,27
27,55
60,121
8,17
89,179
100,201
85,171
91,183
77,155
29,59
22,45
27,55
61,123
46,93
20,41
94,189
99,199
61,123
60,121
80,161
16,33
54,109
82,165
44,89
93,187
44,89
65,131
4,9
97,195
23,47
41,83
93,187
61,123
22,45
19,39
40,81
83,167
20,41
23,47
56,113
75,151
29,59
43,87
29,59
9,19
98,197
27,55
7,15
66,133
29,59
4,9
89,179
21,43
31,63
23,47
72,145
79,159
21,43
8,17
16,33
40,81
10,21
40,81
71,143
4,9
38,77
72,145
100,201
68,137
88,177
48,97
9,19
97,195
23,47
7,15
97,195
27,55
100,201
20,41
36,73
33,67
31,63
93,187
36,73
46,93
94,189
55,111
29,59
66,133
81,163
9,19
95,191
48,97
28,57
45,91
16,33
85,171
81,163
96,193
39,79
40,81
24,49
36,73
69,139
67,135
61,123
61,123
37,75
61,123
46,93
80,161
17,35
48,97
12,25
67,135
2,5
5,11
2,5
12,25
45,91
10,21
56,113
41,83
45,91
84,169
21,43
75,151
11,23
97,195
67,135
31,63
84,169
24,49
96,193
15,31
4,9
58,117
5,11
12,25
20,41
16,33
44,89
68,137
97,195
46,93
41,83
22,45
91,183
17,35
77,155
61,123
83,167
25,51
71,143
13,27
95,191
90,181
79,159
40,81
99,199
10,21
6,13
25,51
42,85
19,39
93,187
46,93
79,159
84,169
21,43
95,191
74,149
20,41
98,197
4,9
13,27
93,187
5,11
36,73
86,173
90,181
25,51
38,77
96,193
4,9
92,185
17,35
14,29
63,127
47,95
5,11
59,119
20,41
35,71
16,33
74,149
89,179
75,151
40,81
16,33
90,181
54,109
41,83
82,165
51,103
46,93
69,139
36,73
8,17
97,195
47,95
91,183
81,163
77,155
1,3
97,195
96,193
20,41
59,119
26,53
4,9
57,115
87,175
79,159
4,9
75,151
97,195
97,195
81,163
38,77
70,141
60,121
59,119
67,135
26,53
7,15
22,45
59,119
2,5
25,51
75,151
38,77
22,45
7,15
56,113
54,109
74,149
16,33
69,139
31,63
77,155
91,183
27,55
46,93
57,115
78,157
75,151
87,175
44,89
21,43
41,83
30,61
79,159
69,139
67,135
59,119
93,187
76,153
44,89
10,21
31,63
41,83
75,151
62,125
57,115
44,89
59,119
13,27
7,15
78,157
69,139
3,7
82,165
39,79
28,57
36,73
38,77
32,65
7,15
18,37
39,79
18,37
68,137
64,129
97,195
11,23
13,27
3,7
65,131
9,19
46,93
69,139
70,141
80,161
77,155
77,155
89,179
69,139
10,21
37,75
34,69
48,97
3,7
47,95
30,61
31,63
54,109
41,83
15,31
35,71
78,157
69,139
57,115
19,39
17,35
14,29
55,111
85,171
28,57
32,65
64,129
65,131
13,27
69,139
30,61
98,197
38,77
58,117
80,161
22,45
5,11
76,153
9,19
16,33
47,95
17,35
20,41
35,71
93,187
12,25
49,99
62,125
1,3
85,171
85,171
36,73
69,139
53,107
30,61
48,97
47,95
9,19
10,21
26,53
41,83
59,119
52,105
59,119
68,137
8,17
45,91
63,127
60,121
8,17
48,97
13,27
39,79
95,191
76,153
27,55
31,63
44,89
48,97
19,39
72,145
10,21
36,73
42,85
18,37
25,51
29,59
78,157
38,77
74,149
72,145
22,45
46,93
77,155
27,55
68,137
71,143
48,97
4,9
58,117
93,187
14,29
61,123
86,173
21,43
31,63
12,25
58,117
58,117
10,21
64,129
8,17
59,119
61,123
16,33
23,47
56,113
50,101
65,131
54,109
27,55
46,93
40,81
92,185
32,65
48,97
67,135
95,191
87,175
35,71
89,179
57,115
41,83
60,121
39,79
81,163
31,63
77,155
37,75
54,109
12,25
84,169
34,69
83,167
28,57
27,55
45,91
38,77
98,197
40,81
63,127
38,77
74,149
31,63
63,127
89,179
47,95
26,53
99,199
1,3
47,95
10,21
19,39
17,35
6,13
71,143
14,29
26,53
23,47
92,185
62,125
18,37
98,197
13,27
28,57
58,117
79,159
43,87
27,55
65,131
5,11
95,191
6,13
5,11
98,197
10,21
39,79
19,39
88,177
74,149
82,165
65,131
6,13
36,73
26,53
26,53
76,153
24,49
8,17
73,147
7,15
22,45
13,27
86,173
8,17
5,11
34,69
84,169
64,129
2,5
38,77
75,151
64,129
8,17
28,57
27,55
28,57
59,119
98,197
14,29
34,69
47,95
52,105
13,27
91,183
80,161
5,11
7,15
32,65
38,77
70,141
84,169
6,13
40,81
50,101
75,151
74,149
14,29
35,71
96,193
28,57
75,151
51,103
8,17
30,61
74,149
58,117
22,45
55,111
99,199
78,157
57,115
4,9
23,47
19,39
23,47
8,17
92,185
29,59
72,145
16,33
80,161
25,51
30,61
65,131
58,117
14,29
4,9
98,197
70,141
22,45
92,185
37,75
59,119
65,131
78,157
27,55
94,189
26,53
32,65
63,127
68,137
86,173
94,189
78,157
70,141
21,43
90,181
98,197
35,71
88,177
42,85
77,155
78,157
92,185
61,123
81,163
13,27
25,51
31,63
78,157
47,95
23,47
67,135
33,67
17,35
7,15
69,139
89,179
44,89
67,135
43,87
34,69
62,125
84,169
42,85
46,93
100,201
49,99
40,81
50,101
56,113
7,15
61,123
89,179
51,103
28,57
69,139
11,23
32,65
1,3
10,21
24,49
22,45
95,191
65,131
35,71
60,121
37,75
47,95
76,153
77,155
34,69
81,163
40,81
85,171
63,127
100,201
25,51
71,143
13,27
67,135
3,7
38,77
17,35
97,195
68,137
61,123
53,107
69,139
8,17
13,27
35,71
22,45
12,25
46,93
57,115
70,141
74,149
11,23
20,41
41,83
73,147
52,105
68,137
73,147
1,3
13,27
13,27
81,163
32,65
36,73
7,15
46,93
17,35
83,167
93,187
22,45
57,115
63,127
49,99
18,37
4,9
90,181
59,119
9,19
16,33
29,59
13,27
39,79
36,73
64,129
84,169
31,63
22,45
38,77
33,67
11,23
79,159
78,157
27,55
64,129
99,199
1,3
24,49
74,149
12,25
95,191
15,31
75,151
30,61
74,149
81,163
18,37
82,165
6,13
60,121
38,77
58,117
8,17
35,71
88,177
27,55
42,85
33,67
24,49
28,57
